ETBL_ID;TERR_GENRE;TERR_ZONE_ID;TERR_ZONE_NOM_FR;TERR_ZONE_NOM_EN;TERR_ZONE_GENRE_ID;TERR_ZONE_GENRE_FR;TERR_ZONE_GENRE_EN
378072850;principal;3406;Québec;Quebec;75;Province;Province
378072858;principal;22486;Lamarche;Lamarche;91;Ville;City
378072858;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
378072858;principal;3406;Québec;Quebec;75;Province;Province
378072866;principal;292119698;Est;East;432971;Quartier / secteur;District / Area
378072866;principal;21950;Montréal;Montréal;91;Ville;City
378072866;principal;3432;Montréal;Montréal;81;Région;Area
378072866;principal;3406;Québec;Quebec;75;Province;Province
378072875;principal;23216;Granby;Granby;91;Ville;City
378072875;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
378072875;principal;3406;Québec;Quebec;75;Province;Province
378072888;principal;21636;Saint-Adolphe-d'Howard;Saint-Adolphe-d'Howard;91;Ville;City
378072888;principal;3430;Laurentides;Laurentides;81;Région;Area
378072888;principal;3406;Québec;Quebec;75;Province;Province
378072896;principal;292120034;Nord;North;432971;Quartier / secteur;District / Area
378072896;principal;21950;Montréal;Montréal;91;Ville;City
378072896;principal;3432;Montréal;Montréal;81;Région;Area
378072896;principal;3406;Québec;Quebec;75;Province;Province
378149368;principal;21106;Saint-Siméon;Saint-Siméon;91;Ville;City
378149368;principal;3414;Charlevoix;Charlevoix;81;Région;Area
378149368;principal;3406;Québec;Quebec;75;Province;Province
378149384;principal;21800;Mandeville;Mandeville;91;Ville;City
378149384;principal;3428;Lanaudière;Lanaudière;81;Région;Area
378149384;principal;3406;Québec;Quebec;75;Province;Province
378149394;principal;22722;Austin;Austin;91;Ville;City
378149394;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
378149394;principal;3406;Québec;Quebec;75;Province;Province
378310688;principal;5276439;Les Bergeronnes;Les Bergeronnes;91;Ville;City
378310688;principal;380370789;Tadoussac;Tadoussac;87;Sous-région;Sub-area
378310688;principal;3440;Manicouagan;Manicouagan;81;Région;Area
378310688;principal;3406;Québec;Quebec;75;Province;Province
378310696;principal;22134;Petite-Rivière-Saint-François;Petite-Rivière-Saint-François;91;Ville;City
378310696;principal;3414;Charlevoix;Charlevoix;81;Région;Area
378310696;principal;3406;Québec;Quebec;75;Province;Province
378310704;principal;20916;Saint-Mathieu-du-Parc;Saint-Mathieu-du-Parc;91;Ville;City
378310704;principal;3422;Mauricie;Mauricie;81;Région;Area
378310704;principal;3406;Québec;Quebec;75;Province;Province
378310721;principal;21932;Village - Mont-Tremblant;Village - Mont-Tremblant;432971;Quartier / secteur;District / Area
378310721;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
378310721;principal;3430;Laurentides;Laurentides;81;Région;Area
378310721;principal;3406;Québec;Quebec;75;Province;Province
378310729;principal;22696;Armagh;Armagh;91;Ville;City
378310729;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
378310729;principal;3406;Québec;Quebec;75;Province;Province
378310753;principal;22648;Matapédia;Matapédia;91;Ville;City
378310753;principal;3410;Gaspésie;Gaspésie;81;Région;Area
378310753;principal;3406;Québec;Quebec;75;Province;Province
378383261;principal;23186;Frontenac;Frontenac;91;Ville;City
378383261;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
378383261;principal;3406;Québec;Quebec;75;Province;Province
378383269;principal;20386;Trois-Pistoles;Trois-Pistoles;91;Ville;City
378383269;principal;380359949;Les Basques;Les Basques;87;Sous-région;Sub-area
378383269;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
378383269;principal;3406;Québec;Quebec;75;Province;Province
378383277;principal;23100;Dudswell;Dudswell;91;Ville;City
378383277;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
378383277;principal;3406;Québec;Quebec;75;Province;Province
378383285;principal;20346;Sutton;Sutton;91;Ville;City
378383285;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
378383285;principal;3406;Québec;Quebec;75;Province;Province
378626880;principal;22552;Les Éboulements;Les Éboulements;91;Ville;City
378626880;principal;3414;Charlevoix;Charlevoix;81;Région;Area
378626880;principal;3406;Québec;Quebec;75;Province;Province
378626888;principal;22862;Brome;Brome;91;Ville;City
378626888;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
378626888;principal;3406;Québec;Quebec;75;Province;Province
378626896;principal;257422406;Douglastown;Douglastown;432971;Quartier / secteur;District / Area
378626896;principal;23196;Gaspé;Gaspé;91;Ville;City
378626896;principal;3410;Gaspésie;Gaspésie;81;Région;Area
378626896;principal;3406;Québec;Quebec;75;Province;Province
378626904;principal;22572;Arrondissement de La Haute-Saint-Charles;Borough of La Haute-Saint-Charles;432971;Quartier / secteur;District / Area
378626904;principal;22218;Québec;Québec City;91;Ville;City
378626904;principal;528997;Agglomération de Québec;Québec City Agglomeration;87;Sous-région;Sub-area
378626904;principal;3416;Québec;Québec City and Area;81;Région;Area
378626904;principal;3406;Québec;Quebec;75;Province;Province
378626912;principal;20876;Saint-Léon-de-Standon;Saint-Léon-de-Standon;91;Ville;City
378626912;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
378626912;principal;3406;Québec;Quebec;75;Province;Province
378626920;principal;20826;Sainte-Émélie-de-l'Énergie;Sainte-Émélie-de-l'Énergie;91;Ville;City
378626920;principal;3428;Lanaudière;Lanaudière;81;Région;Area
378626920;principal;3406;Québec;Quebec;75;Province;Province
378626929;principal;23396;L'Anse-Saint-Jean;L'Anse-Saint-Jean;91;Ville;City
378626929;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
378626929;principal;3406;Québec;Quebec;75;Province;Province
378626937;principal;22886;Bégin;Bégin;91;Ville;City
378626937;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
378626937;principal;3406;Québec;Quebec;75;Province;Province
378626945;principal;529097;Vieux-Québec - intérieur des murs;Vieux-Québec - inside the walls;432971;Quartier / secteur;District / Area
378626945;principal;127375292;Arrondissement de La Cité - Limoilou;Borough of La Cité - Limoilou;432971;Quartier / secteur;District / Area
378626945;principal;22218;Québec;Québec City;91;Ville;City
378626945;principal;528997;Agglomération de Québec;Québec City Agglomeration;87;Sous-région;Sub-area
378626945;principal;3416;Québec;Québec City and Area;81;Région;Area
378626945;principal;3406;Québec;Quebec;75;Province;Province
378626953;principal;529097;Vieux-Québec - intérieur des murs;Vieux-Québec - inside the walls;432971;Quartier / secteur;District / Area
378626953;principal;127375292;Arrondissement de La Cité - Limoilou;Borough of La Cité - Limoilou;432971;Quartier / secteur;District / Area
378626953;principal;22218;Québec;Québec City;91;Ville;City
378626953;principal;528997;Agglomération de Québec;Québec City Agglomeration;87;Sous-région;Sub-area
378626953;principal;3416;Québec;Québec City and Area;81;Région;Area
378626953;principal;3406;Québec;Quebec;75;Province;Province
378626977;principal;5276486;Métabetchouan-Lac-à-la-Croix;Métabetchouan-Lac-à-la-Croix;91;Ville;City
378626977;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
378626977;principal;3406;Québec;Quebec;75;Province;Province
378626994;principal;127377953;Centre-ville - quartier Saint-Roch;Downtown - Saint-Roch district;432971;Quartier / secteur;District / Area
378626994;principal;127375292;Arrondissement de La Cité - Limoilou;Borough of La Cité - Limoilou;432971;Quartier / secteur;District / Area
378626994;principal;22218;Québec;Québec City;91;Ville;City
378626994;principal;528997;Agglomération de Québec;Québec City Agglomeration;87;Sous-région;Sub-area
378626994;principal;3416;Québec;Québec City and Area;81;Région;Area
378626994;principal;3406;Québec;Quebec;75;Province;Province
378627002;principal;21408;Saint-Jean-de-l'Île-d'Orléans;Saint-Jean-de-l'Île-d'Orléans;91;Ville;City
378627002;principal;433412;Île d'Orléans;Île d'Orléans;87;Sous-région;Sub-area
378627002;principal;3416;Québec;Québec City and Area;81;Région;Area
378627002;principal;3406;Québec;Quebec;75;Province;Province
378627010;principal;186476612;L'Isle-aux-Coudres;L'Isle-aux-Coudres;91;Ville;City
378627010;principal;3414;Charlevoix;Charlevoix;81;Région;Area
378627010;principal;3406;Québec;Quebec;75;Province;Province
378630738;principal;22844;Bonaventure;Bonaventure;91;Ville;City
378630738;principal;3410;Gaspésie;Gaspésie;81;Région;Area
378630738;principal;3406;Québec;Quebec;75;Province;Province
378809390;principal;23016;Coaticook;Coaticook;91;Ville;City
378809390;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
378809390;principal;3406;Québec;Quebec;75;Province;Province
378809398;principal;20746;Sainte-Marie;Sainte-Marie;91;Ville;City
378809398;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
378809398;principal;3406;Québec;Quebec;75;Province;Province
378809406;principal;288838131;Île du Havre Aubert;Île du Havre Aubert;432971;Quartier / secteur;District / Area
378809406;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
378809406;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
378809406;principal;3406;Québec;Quebec;75;Province;Province
378809423;principal;21012;Longue-Rive;Longue-Rive;91;Ville;City
378809423;principal;380370768;Forestville;Forestville;87;Sous-région;Sub-area
378809423;principal;3440;Manicouagan;Manicouagan;81;Région;Area
378809423;principal;3406;Québec;Quebec;75;Province;Province
378809431;principal;20732;Sainte-Lucie-des-Laurentides;Sainte-Lucie-des-Laurentides;91;Ville;City
378809431;principal;3430;Laurentides;Laurentides;81;Région;Area
378809431;principal;3406;Québec;Quebec;75;Province;Province
378809439;principal;22970;Chertsey;Chertsey;91;Ville;City
378809439;principal;3428;Lanaudière;Lanaudière;81;Région;Area
378809439;principal;3406;Québec;Quebec;75;Province;Province
378809447;principal;22814;Berthier-sur-Mer;Berthier-sur-Mer;91;Ville;City
378809447;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
378809447;principal;3406;Québec;Quebec;75;Province;Province
378809455;principal;20338;Stratford;Stratford;91;Ville;City
378809455;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
378809455;principal;3406;Québec;Quebec;75;Province;Province
378809463;principal;21540;Rivière-Koksoak;Rivière-Koksoak;91;Ville;City
378809463;principal;5717661;Nunavik;Nunavik;81;Région;Area
378809463;principal;3406;Québec;Quebec;75;Province;Province
378883609;principal;21162;Saint-Ulric;Saint-Ulric;91;Ville;City
378883609;principal;3410;Gaspésie;Gaspésie;81;Région;Area
378883609;principal;3406;Québec;Quebec;75;Province;Province
378883617;principal;23186;Frontenac;Frontenac;91;Ville;City
378883617;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
378883617;principal;3406;Québec;Quebec;75;Province;Province
378883625;principal;21120;Saint-Sylvestre;Saint-Sylvestre;91;Ville;City
378883625;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
378883625;principal;3406;Québec;Quebec;75;Province;Province
379050276;principal;152284829;Rivière-Rouge;Rivière-Rouge;91;Ville;City
379050276;principal;3430;Laurentides;Laurentides;81;Région;Area
379050276;principal;3406;Québec;Quebec;75;Province;Province
379050283;principal;22682;Alma;Alma;91;Ville;City
379050283;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
379050283;principal;3406;Québec;Quebec;75;Province;Province
379050292;principal;20916;Saint-Mathieu-du-Parc;Saint-Mathieu-du-Parc;91;Ville;City
379050292;principal;3422;Mauricie;Mauricie;81;Région;Area
379050292;principal;3406;Québec;Quebec;75;Province;Province
379050308;principal;21868;Saint-Denis-de-Brompton;Saint-Denis-de-Brompton;91;Ville;City
379050308;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
379050308;principal;3406;Québec;Quebec;75;Province;Province
379126486;principal;20334;Stoneham-et-Tewkesbury;Stoneham-et-Tewkesbury;91;Ville;City
379126486;principal;528959;La Jacques-Cartier;Jacques-Cartier;87;Sous-région;Sub-area
379126486;principal;3416;Québec;Québec City and Area;81;Région;Area
379126486;principal;3406;Québec;Quebec;75;Province;Province
379126494;principal;21590;Rollet;Rollet;432971;Quartier / secteur;District / Area
379126494;principal;255730106;Rouyn-Noranda;Rouyn-Noranda;91;Ville;City
379126494;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
379126494;principal;3406;Québec;Quebec;75;Province;Province
379126502;principal;283707402;Sainte-Blandine;Sainte-Blandine;432971;Quartier / secteur;District / Area
379126502;principal;22244;Rimouski;Rimouski;91;Ville;City
379126502;principal;380359952;Rimouski-Neigette;Rimouski-Neigette;87;Sous-région;Sub-area
379126502;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
379126502;principal;3406;Québec;Quebec;75;Province;Province
379126510;principal;21878;Saint-Donat;Saint-Donat;91;Ville;City
379126510;principal;3428;Lanaudière;Lanaudière;81;Région;Area
379126510;principal;3406;Québec;Quebec;75;Province;Province
379126519;principal;292120344;Petite Italie;Little Italy;432971;Quartier / secteur;District / Area
379126519;principal;21950;Montréal;Montréal;91;Ville;City
379126519;principal;3432;Montréal;Montréal;81;Région;Area
379126519;principal;3406;Québec;Quebec;75;Province;Province
379126527;principal;23242;Grandes-Piles;Grandes-Piles;91;Ville;City
379126527;principal;3422;Mauricie;Mauricie;81;Région;Area
379126527;principal;3406;Québec;Quebec;75;Province;Province
379126535;principal;22682;Alma;Alma;91;Ville;City
379126535;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
379126535;principal;3406;Québec;Quebec;75;Province;Province
379308359;principal;395654010;Canton de Stanstead;Canton de Stanstead;91;Ville;City
379308359;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
379308359;principal;3406;Québec;Quebec;75;Province;Province
379308367;principal;20418;Val-David;Val-David;91;Ville;City
379308367;principal;3430;Laurentides;Laurentides;81;Région;Area
379308367;principal;3406;Québec;Quebec;75;Province;Province
379308376;principal;529106;Centre-ville - Haute-Ville;Downtown - Upper Town;432971;Quartier / secteur;District / Area
379308376;principal;127375292;Arrondissement de La Cité - Limoilou;Borough of La Cité - Limoilou;432971;Quartier / secteur;District / Area
379308376;principal;22218;Québec;Québec City;91;Ville;City
379308376;principal;528997;Agglomération de Québec;Québec City Agglomeration;87;Sous-région;Sub-area
379308376;principal;3416;Québec;Québec City and Area;81;Région;Area
379308376;principal;3406;Québec;Quebec;75;Province;Province
379308384;principal;20388;Secteur de Trois-Rivières;Sector of Trois-Rivières;432971;Quartier / secteur;District / Area
379308384;principal;125752384;Trois-Rivières;Trois-Rivières;91;Ville;City
379308384;principal;3422;Mauricie;Mauricie;81;Région;Area
379308384;principal;3406;Québec;Quebec;75;Province;Province
379308392;principal;23446;La Conception;La Conception;91;Ville;City
379308392;principal;3430;Laurentides;Laurentides;81;Région;Area
379308392;principal;3406;Québec;Quebec;75;Province;Province
379308400;principal;21506;Saint-Laurent-de-l'Île-d'Orléans;Saint-Laurent-de-l'Île-d'Orléans;91;Ville;City
379308400;principal;433412;Île d'Orléans;Île d'Orléans;87;Sous-région;Sub-area
379308400;principal;3416;Québec;Québec City and Area;81;Région;Area
379308400;principal;3406;Québec;Quebec;75;Province;Province
379308416;principal;23396;L'Anse-Saint-Jean;L'Anse-Saint-Jean;91;Ville;City
379308416;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
379308416;principal;3406;Québec;Quebec;75;Province;Province
379308432;principal;22930;Carleton-sur-Mer;Carleton-sur-Mer;91;Ville;City
379308432;principal;3410;Gaspésie;Gaspésie;81;Région;Area
379308432;principal;3406;Québec;Quebec;75;Province;Province
379308440;principal;21554;Rivière-Ouelle;Rivière-Ouelle;91;Ville;City
379308440;principal;380359935;Kamouraska;Kamouraska;87;Sous-région;Sub-area
