ETBL_ID;ETBL_NOM_FR;ETBL_NOM_EN;ETBL_DESC_FR;ETBL_DESC_EN;ETBL_RESERVABLE
344882376;MAISON MARÉE MONTAGNES;MAISON MARÉE MONTAGNES;Cette charmante maison à Cap-des-Rosiers vous offre une vue superbe sur la mer et les montagnes. De votre balcon, admirez les baleines, les phoques et les oiseaux. À deux minutes du parc national Forillon. Possibilité de location de roulottes. Intérieur entièrement rénové.;This charming house in Cap-des-Rosiers was recently renovated and boasts a magnificent view of the sea and mountains. Two minutes from Forillon National Park. Watch the sun rise from the deck and relax as you observe whales, seals and birds. Trailers are also available for rent.;0
344882384;CHALET LE CHIC;CHALET LE CHIC;;;0
345194848;LE 128 - PRESTIGE CHARLEVOIX;LE 128 - PRESTIGE CHARLEVOIX;Chalet comprenant deux unités et pouvant accueillir jusqu¿à 14 personnes. Vue magnifique sur le fleuve. Chaque unité est équipée d¿une cuisine et d¿un foyer et possède un balcon avec barbecue. Situé à seulement huit minutes du Massif et dix minutes de Baie-Saint-Paul.;Two-unit cottage with accommodations for up to 14 people. Stunning view of the river. Both units have a kitchen, fireplace and a balcony with a BBQ. Located just eight minutes from Le Massif and 10 minutes from Baie-Saint-Paul.;0
345194976;LES SOMMETS CHARLEVOIX - 50 CHEMIN CHAGNON;LES SOMMETS CHARLEVOIX - 50 CHEMIN CHAGNON;Ce chalet-appartement très spacieux situé à l¿étage d¿un cottage anglais offre une vue grandiose. Il est composé de deux chambres fermées avec lits queen, d¿une aire ouverte comprenant une cuisine et un salon, ainsi que d¿une salle de bain complète. Le balcon est meublé d¿un ensemble de patio et d¿un barbecue.;This spacious condo-cottage on the top floor of a country cottage boasts a breathtaking view of the river. It features two closed bedrooms with queen beds, an open-concept kitchen/living room and a full bathroom. The deck comes complete with patio furniture and a barbecue.;0
345194983;LES SOMMETS CHARLEVOIX - 56 CHEMIN CHAGNON;LES SOMMETS CHARLEVOIX - 56 CHEMIN CHAGNON;Ce cottage anglais spacieux et chaleureux compte deux appartements-chalets et offre une vue splendide sur le fleuve. Il se trouve à huit minutes du centre de ski Le Massif et à dix minutes de Baie-Saint-Paul.  ;Located 8 minutes from the Le Massif ski resort and 10 minutes from Baie-Saint-Paul, this spacious two-condo country cottage with loads of charm boasts a breathtaking view of the river.;0
345194990;LA PANORAMIQUE - CONDOMINIUMS STONEHAM;LA PANORAMIQUE - CONDOMINIUMS STONEHAM;Appartement à aire ouverte sur deux étages. Comprend : trois chambres (chambre principale avec lit queen, deuxième chambre avec lit mural double, troisième chambre avec lit superposé, double en bas et simple en haut), cuisine et salle de bain complètes, salon avec foyer au bois, porte-fenêtre donnant accès au balcon.;Open-plan two-floor apartment. Includes: three bedrooms (master with queen bed, second bedroom with double Murphy bed, third bedroom with single-over-double bunk bed), full kitchen and bathroom, living room with wood fireplace, balcony with French doors.;0
345195011;CHALET 3 RUE HEIDI- LA CACHE À MAXIME;CHALET 3 RUE HEIDI- LA CACHE À MAXIME;Superbe chalet à louer au Boisé du Vigneron! Environnement de luxe et sentiment de confort. Possibilité d¿accueillir jusqu¿à six personnes dans deux chambres. Comprend : divan-lit, deux salles de bain complètes, cuisine entièrement équipée, Internet, foyer au gaz et barbecue.  ;Rent this luxurious and cozy cottage in the beautiful wooded Boisé du Vigneron complex. Includes two bedrooms (sleeps six), two bathrooms, fully equipped kitchen, fireplace, home theatre system, air conditioning, Internet and outdoor patio with barbecue.;0
345195018;CHALET 5 RUE HEIDI - LA CACHE À MAXIME;CHALET 5 RUE HEIDI - LA CACHE À MAXIME;Offrez-vous un séjour dans une région magnifique! Vous pouvez en profiter pour visiter les attraits à proximité, ou bien demeurer sur le site, dans l¿un des chalets du Boisé du Vigneron;Treat yourself to a stay in a beautiful region. Visit local attractions, or stay on the premises in one of the lodges located in the Boisé du Vigneron complex and enjoy the activities offered on site.  ;0
345195025;CHALET 28 RUE DU BOISÉ-DU-VIGNERON - LA CACHE À MAXIME;CHALET 28 RUE DU BOISÉ-DU-VIGNERON - LA CACHE À MAXIME;Offrez-vous un séjour dans une région magnifique! Vous pouvez en profiter pour visiter les attraits à proximité, ou bien demeurer sur le site, dans l¿un des chalets du Boisé du Vigneron.;Treat yourself to a stay in a beautiful region. Visit local attractions, or stay on the premises in one of the lodges located in the Boisé du Vigneron complex and enjoy the activities offered on site.;0
345195032;CHALET 30 RUE DU BOISÉ-DU-VIGNERON - LA CACHE À MAXIME;CHALET 30 RUE DU BOISÉ-DU-VIGNERON - LA CACHE À MAXIME;Offrez-vous un séjour dans une région magnifique! Vous pouvez en profiter pour visiter les attraits à proximité, ou bien demeurer sur le site, dans l¿un des chalets du Boisé du Vigneron.;Treat yourself to a stay in a beautiful region. Visit local attractions, or stay on the premises in one of the lodges located in the Boisé du Vigneron complex and enjoy the activities offered on site.;0
345195039;CHALET 34 RUE DU BOISÉ-DU-VIGNERON;CHALET 34 RUE DU BOISÉ-DU-VIGNERON;Domaine champêtre avec vignoble à seulement 20 minutes au sud de Québec. L¿endroit vous charmera à coup sûr. Situé dans un petit boisé fleuri. Très propre et pouvant accueillir confortablement six personnes.;This delightful country estate, complete with vineyard, is set in a charming location just 20 minutes south of Québec City. Surrounded by trees and flowers. Very clean, quiet and cozy. Accommodates up to six guests.;0
345195047;CHALET 38 RUE DU BOISÉ-DU-VIGNERON - LA CACHE À MAXIME;CHALET 38 RUE DU BOISÉ-DU-VIGNERON - LA CACHE À MAXIME;Offrez-vous un séjour dans une région magnifique! Vous pouvez en profiter pour visiter les attraits à proximité, ou bien demeurer sur le site, dans l¿un des chalets du Boisé du Vigneron.;Treat yourself to a stay in a beautiful region. Visit local attractions, or stay on the premises in one of the lodges located in the Boisé du Vigneron complex and enjoy the activities offered on site.;0
345195054;CHALET 3 RUE JOHN - LA CACHE À MAXIME;CHALET 3 RUE JOHN - LA CACHE À MAXIME;Offrez-vous un séjour dans une région magnifique! Vous pouvez en profiter pour visiter les attraits à proximité, ou bien demeurer sur le site, dans l¿un des chalets du Boisé du Vigneron.;Treat yourself to a stay in a beautiful region. Visit local attractions, or stay on the premises in one of the lodges located in the Boisé du Vigneron complex and enjoy the activities offered on site.;0
345195061;CHALET 32 RUE DU BOISÉ-DU-VIGNERON - LA CACHE À MAXIME;CHALET 32 RUE DU BOISÉ-DU-VIGNERON - LA CACHE À MAXIME;Offrez-vous un séjour dans une région magnifique! Vous pouvez en profiter pour visiter les attraits à proximité, ou bien demeurer sur le site, dans l¿un des chalets du Boisé du Vigneron.;Treat yourself to a stay in a beautiful region. Visit local attractions, or stay on the premises in one of the lodges located in the Boisé du Vigneron complex and enjoy the activities offered on site.;0
345195083;ACCÈS TREMBLANT - LE PLATEAU SUR LA MONTAGNE;ACCÈS TREMBLANT - LE PLATEAU SUR LA MONTAGNE;Spacieux appartement à aire ouverte comprenant deux chambres sur deux étages. Profitez de la proximité de l¿action du village piétonnier, tout en jouissant de l¿ambiance calme et du décor campagnard d¿une résidence en montagne. C¿est tout simplement le meilleur des deux mondes!;Spacious two-bedroom condo on two floors, set in the quiet countryside, just minutes from the lively pedestrian village but offering all the benefits of a mountain residence. Enjoy the best of both worlds!;0
345195097;CLAIRIÈRE 301 TREMBLANT PRESTIGE;CLAIRIÈRE 301 TREMBLANT PRESTIGE;L¿habitation comprend quatre chambres (douche à vapeur dans la chambre principale), 2,5 salles de bain avec baignoire à remous, grande cuisine, table de huit places, téléviseur HD de 53 po avec lunettes 3D et WiFi.;This luxurious, fully renovated corner unit townhouse have four bedrooms (steam shower in master bedroom), 2.5 bathrooms (hot tub in each full bathroom), large kitchen (two ovens, coffeemaker), dining table for eight guests, 53¿ 3D TV with 7 sets of 3D glasses, Wi-Fi Internet.;0
345195104;PARADIS SUR MER;PARADIS SUR MER;Maison de campagne située dans un domaine privé, avec vue exceptionnelle sur le fleuve. Site enchanteur près du casino de Charlevoix, du Massif et d¿un terrain de golf. À 45 minutes de Tadoussac (croisières aux baleines, restaurants, etc.). Si vous cherchez un petit coin de paradis pour relaxer, vous l¿avez trouvé!;Country home located on a private estate with breathtaking views of the river. A charming site near the Charlevoix casino, Le Massif and a golf course. Just 45 minutes from Tadoussac (whale-watching cruises, restaurants, etc.). If you want to relax in a little piece of paradise, you have found just the spot!;0
345195118;LA MAISON À FÉLIX;LA MAISON À FÉLIX;Magnifique maison traditionnelle construite sur deux étages et située à Bassin, sur l¿île de Havre-Aubert. Comprend une chambre fermée avec un lit double, un dortoir avec trois lits simples et un lit double, ainsi que deux salles de bain. Table de pique-nique et barbecue à l¿extérieur.;Beautiful traditional two-storey house located in Bassin, on Île de Havre-Aubert. Includes a closed bedroom with double bed, a dormitory with three twin beds and one double bed, and two bathrooms. Picnic table and outdoor grill.;0
345195132;LA MAISON BLEUE 750;LA MAISON BLEUE 750;Maison confortable, entièrement équipée. Comprend : deux chambres, connexion Wi-Fi, belle vue sur la mer en face. À seulement cinq minutes à pied de la plage, au centre des Îles! Animaux acceptés.;Comfortable, well-equipped house with sea view. Two bedrooms, Wi-Fi access. Five minutes from the beach, in the heart of the islands. Pets accepted.;0
345326200;ALTITUDE 172-2 - RENDEZ-VOUS MONT-TREMBLANT;ALTITUDE 172-2 - RENDEZ-VOUS MONT-TREMBLANT;Charmant condo d¿une chambre avec foyer au bois parfait pour un séjour romantique ou d¿aventure. La fenestration généreuse permet de profiter du panorama saisissant. Une grande terrasse avec spa privé ouvert à l¿année vous place aux premières loges pour admirer les couchers de soleil sur le lac.;This charming one-bedroom condo with a wood-burning fireplace is perfect for a romantic getaway or adventure holiday. The large windows offer stunning views of the scenery. The large patio with a private four-season hot tub is a prime spot to watch the sun set over the lake.;0
345326296;CHALETS STE-AGATHE - CÔTE OUEST;CHALETS STE-AGATHE - CÔTE OUEST;;;0
345326831;L'AUBERGE DU CENTRE DE VILLÉGIATURE ET DE CONGRÈS LANAUDIÈRE - CHALETS;L'AUBERGE DU CENTRE DE VILLÉGIATURE ET DE CONGRÈS LANAUDIÈRE - CHALETS;Centre regroupant les activités du prestigieux golf et des réputées glissades de Saint-Jean-de-Matha. Sur le site d¿une magnifique auberge, avec appartements et chalets au bord de l¿eau. Possibilité de réserver des installations pour réunions d¿affaires, mariages et autres événements. Forfaits de golf, sorties d¿hiver en groupe et activités scolaires.;Resort and convention centre boasting an award-winning golf course and the renowned Super Glissades Saint-Jean-de-Matha snow slides. Various packages allow you to combine accommodations (rooms, condos or waterfront cottages), fabulous activities and delightful meals. Ideal for business meetings and group activities.;0
345326839;DOMAINE DE LA RIVIÈRE II;DOMAINE DE LA RIVIÈRE II;;;0
345326846;STATION SERVICE CENTRE-VILLE;STATION SERVICE CENTRE-VILLE;;;0
345643309;CHALET LES 3 HIBOUX;CHALET LES 3 HIBOUX;Vous cherchez un site de vacances agréable? Ce chalet est l¿endroit idéal pour un séjour en famille ou entre amis. L¿intérieur du chalet tout en bois avec son toit cathédrale vous plaira, et vous apprécierez également la vue partielle sur le fleuve Saint-Laurent. Venez relaxer dans un paysage enchanteur!;Looking for a great vacation? Fall in love with this incredibly private cottage from the moment you arrive. The beautiful wood interior and cathedral ceiling will take your breath away. Come relax in an enchanting setting!;0
345643340;LA MAISON D'IMELDA;LA MAISON D'IMELDA;;;0
345750616;HÔTEL CHÂTEAU ROBERVAL;HÔTEL CHÂTEAU ROBERVAL;Au coeur des attraits touristiques majeurs, l¿hôtel vous offre une piscine intérieure, un bain à remous, ainsi que 124 chambres et suites spacieuses. Il comprend également neuf salles de réunion pouvant accueillir jusqu¿à 500 personnes, ainsi qu¿une salle à manger et un bistro-restaurant avec écrans géants. ;Located in the heart of major tourist attractions, this hotel boasts 124 rooms and suites, an indoor pool, whirlpool, bistro, dining room and free high-speed wireless Internet access. Offering all the modern comforts, it is known for its charming hospitality and superior service.;0
345852070;RESTOMOTEL BON VOYAGE;RESTOMOTEL BON VOYAGE;Cet établissement est fier de vous offrir toute l¿année une qualité de halte routière supérieure, une cuisine régionale authentique, la proximité des grands sites de villégiature, ainsi qu¿un accès direct au parc national du Bic. Le restomotel peut accueillir 115 bons mangeurs et loger jusqu¿à 30 voyageurs repus. Soyez les bienvenus!;Recipient of a young entrepreneur award, this hotel and restaurant is proud to offer superior-quality lodgings and authentic regional cuisine, year-round. Close to the major resort sites and offering direct access to Parc national du Bic. The establishment can accommodate 115 diners and 30 overnight guests.;0
